epoch,binary_accuracy,loss
932,0.75,0.13939496874809265
933,0.75,0.13936290144920349
934,0.75,0.139330193400383
935,0.75,0.13929693400859833
936,0.75,0.13926322758197784
937,0.75,0.13922910392284393
938,0.75,0.13919466733932495
939,0.75,0.13918276131153107
940,0.75,0.13914880156517029
941,0.75,0.1391032487154007
942,0.75,0.13907581567764282
943,0.75,0.13904741406440735
944,0.75,0.13901813328266144
945,0.75,0.13898810744285583
946,0.75,0.1389574408531189
947,0.75,0.1389261782169342
948,0.75,0.13889442384243011
949,0.75,0.1388622522354126
950,0.75,0.13882967829704285
951,0.75,0.13881458342075348
952,0.75,0.13877952098846436
953,0.75,0.13874319195747375
954,0.75,0.13871720433235168
955,0.75,0.13869024813175201
956,0.75,0.13866244256496429
957,0.75,0.13863390684127808
958,0.75,0.13860473036766052
959,0.75,0.13857494294643402
960,0.75,0.13854467868804932
961,0.75,0.13851399719715118
962,0.75,0.1384829580783844
963,0.75,0.13845157623291016
964,0.75,0.13842874765396118
965,0.75,0.1383957713842392
966,0.75,0.13836830854415894
967,0.75,0.13834325969219208
968,0.75,0.13831734657287598
969,0.75,0.1382906585931778
970,0.75,0.1382632851600647
971,0.75,0.13823530077934265
972,0.75,0.13820677995681763
973,0.75,0.13817781209945679
974,0.75,0.13816408812999725
975,0.75,0.13812407851219177
976,0.75,0.13809888064861298
977,0.75,0.1380729079246521
978,0.75,0.13804627954959869
979,0.75,0.13801905512809753
980,0.75,0.13799130916595459
981,0.75,0.13796311616897583
982,0.75,0.13793453574180603
983,0.75,0.13790561258792877
984,0.75,0.137884721159935
985,0.75,0.13785400986671448
986,0.75,0.13782869279384613
987,0.75,0.13780555129051208
988,0.75,0.1377815306186676
989,0.75,0.13775677978992462
990,0.75,0.13773135840892792
991,0.75,0.13770535588264465
992,0.75,0.1376788318157196
993,0.75,0.13765186071395874
994,0.75,0.13762451708316803
995,0.75,0.13759683072566986
996,0.75,0.13756886124610901
997,0.75,0.13754066824913025
998,0.75,0.13752648234367371
999,0.75,0.13749712705612183
1000,0.75,0.13746574521064758
1001,0.75,0.13744324445724487
1002,0.75,0.13741996884346008
1003,0.75,0.13739605247974396
1004,0.75,0.13737152516841888
1005,0.75,0.13734646141529083
1006,0.75,0.13732096552848816
1007,0.75,0.13729506731033325
1008,0.75,0.13726881146430969
1009,0.75,0.13724228739738464
1010,0.75,0.13721549510955811
1011,0.75,0.13719241321086884
1012,0.75,0.13716496527194977
1013,0.75,0.13714087009429932
1014,0.75,0.13711632788181305
1015,0.75,0.13709138333797455
1016,0.75,0.13707113265991211
1017,0.75,0.13704396784305573
1018,0.75,0.13702122867107391
1019,0.75,0.13699792325496674
1020,0.75,0.13697415590286255
1021,0.75,0.13694995641708374
1022,0.75,0.13692536950111389
1023,0.75,0.13690048456192017
1024,0.75,0.13687793910503387
1025,0.75,0.13685329258441925
1026,0.75,0.13683071732521057
1027,0.75,0.1368115097284317
1028,0.75,0.13678848743438721
1029,0.75,0.13676851987838745
1030,0.75,0.136747807264328
1031,0.75,0.13672646880149841
1032,0.75,0.13670450448989868
1033,0.75,0.13668204843997955
1034,0.75,0.13665913045406342
1035,0.75,0.13663579523563385
1036,0.75,0.13661211729049683
1037,0.75,0.13658815622329712
1038,0.75,0.13656394183635712
1039,0.75,0.13653948903083801
1040,0.75,0.13651487231254578
1041,0.75,0.13650211691856384
1042,0.75,0.13647665083408356
1043,0.75,0.13644944131374359
1044,0.75,0.13642975687980652
1045,0.75,0.13640943169593811
1046,0.75,0.13638857007026672
1047,0.75,0.13636720180511475
1048,0.75,0.13634538650512695
1049,0.75,0.13632318377494812
1050,0.75,0.13630065321922302
1051,0.75,0.13627782464027405
1052,0.75,0.13625474274158478
1053,0.75,0.13623145222663879
1054,0.75,0.13620799779891968
1055,0.75,0.13619121909141541
1056,0.75,0.13616476953029633
1057,0.75,0.13614556193351746
1058,0.75,0.13612678647041321
1059,0.75,0.13610741496086121
1060,0.75,0.13608749210834503
1061,0.75,0.13606707751750946
1062,0.75,0.13604624569416046
1063,0.75,0.13602504134178162
1064,0.75,0.1360035240650177
1065,0.75,0.13598170876502991
1066,0.75,0.13595966994762421
1067,0.75,0.13593742251396179
1068,0.75,0.13591499626636505
1069,0.75,0.13589243590831757
1070,0.75,0.13586977124214172
1071,0.75,0.13586248457431793
1072,0.75,0.13583856821060181
1073,0.75,0.13580949604511261
1074,0.75,0.13579137623310089
1075,0.75,0.13577273488044739
1076,0.75,0.13575360178947449
1077,0.75,0.13573403656482697
1078,0.75,0.13571411371231079
1079,0.75,0.13569384813308716
1080,0.75,0.13567328453063965
1081,0.75,0.13565248250961304
1082,0.75,0.13563147187232971
1083,0.75,0.13561026751995087
1084,0.75,0.13558892905712128
1085,0.75,0.13556747138500214
1086,0.75,0.13556060194969177
1087,0.75,0.13553649187088013
1088,0.75,0.13551032543182373
1089,0.75,0.13549315929412842
1090,0.75,0.13547545671463013
1091,0.75,0.13545727729797363
1092,0.75,0.1354386955499649
1093,0.75,0.13541974127292633
1094,0.75,0.13540047407150269
1095,0.75,0.13538092374801636
1096,0.75,0.13536545634269714
1097,0.75,0.13534453511238098
1098,0.75,0.13532741367816925
1099,0.75,0.13530981540679932
1100,0.75,0.13529178500175476
1101,0.75,0.13527339696884155
1102,0.75,0.13525468111038208
1103,0.75,0.13523565232753754
1104,0.75,0.13521638512611389
1105,0.75,0.13519690930843353
1106,0.75,0.13517725467681885
1107,0.75,0.13515743613243103
1108,0.75,0.13513749837875366
1109,0.75,0.13511744141578674
1110,0.75,0.13510400056838989
1111,0.75,0.13508275151252747
1112,0.75,0.13506408035755157
1113,0.75,0.1350480318069458
1114,0.75,0.13503149151802063
1115,0.75,0.13501456379890442
1116,0.75,0.13499721884727478
1117,0.75,0.13497954607009888
1118,0.75,0.13496160507202148
1119,0.75,0.13494336605072021
1120,0.75,0.13492494821548462
1121,0.75,0.13490630686283112
1122,0.75,0.13488751649856567
1123,0.75,0.13486859202384949
1124,0.75,0.13484954833984375
1125,0.75,0.13483041524887085
1126,0.75,0.13482388854026794
1127,0.75,0.13480237126350403
1128,0.75,0.13477948307991028
1129,0.75,0.13476413488388062
1130,0.75,0.13474835455417633
1131,0.75,0.13473218679428101
1132,0.75,0.13471566140651703
1133,0.75,0.13469880819320679
1134,0.75,0.13468167185783386
1135,0.75,0.13466432690620422
1136,0.75,0.13464675843715668
1137,0.75,0.13462899625301361
1138,0.75,0.1346110999584198
1139,0.75,0.13459306955337524
1140,0.75,0.13457491993904114
1141,0.75,0.13455669581890106
1142,0.75,0.13454391062259674
1143,0.75,0.13452282547950745
1144,0.75,0.13450813293457031
1145,0.75,0.13455721735954285
1146,0.75,0.1344933956861496
1147,0.75,0.1345047652721405
1148,0.75,0.13449251651763916
1149,0.75,0.13445915281772614
1150,0.75,0.1344321072101593
1151,0.75,0.13442236185073853
1152,0.75,0.13441178202629089
1153,0.75,0.13440035283565521
1154,0.75,0.13438820838928223
1155,0.75,0.13437534868717194
1156,0.75,0.1343618631362915
1157,0.75,0.1343478262424469
1158,0.75,0.13433325290679932
1159,0.75,0.13431820273399353
1160,0.75,0.1343027651309967
1161,0.75,0.13428694009780884
1162,0.75,0.13427078723907471
1163,0.75,0.13425436615943909
1164,0.75,0.13423770666122437
1165,0.75,0.13422083854675293
1166,0.75,0.13420379161834717
1167,0.75,0.13418662548065186
1168,0.75,0.1341693103313446
1169,0.75,0.13415192067623138
1170,0.75,0.13413445651531219
1171,0.75,0.13411694765090942
1172,0.75,0.13411487638950348
1173,0.75,0.13408464193344116
1174,0.75,0.13406957685947418
1175,0.75,0.13405424356460571
1176,0.75,0.13403865694999695
1177,0.75,0.13402286171913147
1178,0.75,0.13400691747665405
1179,0.75,0.13399079442024231
1180,0.75,0.13398110866546631
1181,0.75,0.13396036624908447
1182,0.75,0.13394588232040405
1183,0.75,0.13393110036849976
1184,0.75,0.13391607999801636
1185,0.75,0.13390086591243744
1186,0.75,0.13388544321060181
1187,0.75,0.13386987149715424
1188,0.75,0.13385561108589172
1189,0.75,0.13384038209915161
1190,0.75,0.13382631540298462
1191,0.75,0.13381195068359375
1192,0.75,0.13379734754562378
1193,0.75,0.13378256559371948
1194,0.75,0.13376757502555847
1195,0.75,0.13375243544578552
1196,0.75,0.13374213874340057
1197,0.75,0.13372373580932617
1198,0.75,0.13370999693870544
1199,0.75,0.13369601964950562
1200,0.75,0.13368180394172668
1201,0.75,0.13366739451885223
1202,0.75,0.13365277647972107
1203,0.75,0.13363802433013916
1204,0.75,0.13362354040145874
1205,0.75,0.13361005485057831
1206,0.75,0.13359667360782623
1207,0.75,0.13358302414417267
1208,0.75,0.1335691511631012
1209,0.75,0.1335550844669342
1210,0.75,0.13354082405567169
1211,0.75,0.13352641463279724
1212,0.75,0.13351188600063324
1213,0.75,0.13349725306034088
1214,0.75,0.13348856568336487
1215,0.75,0.13346955180168152
1216,0.75,0.13345631957054138
1217,0.75,0.13344286382198334
1218,0.75,0.13342922925949097
1219,0.75,0.13341538608074188
1220,0.75,0.13340140879154205
1221,0.75,0.13338780403137207
1222,0.75,0.133374884724617
1223,0.75,0.13336218893527985
1224,0.75,0.13334925472736359
1225,0.75,0.13333606719970703
1226,0.75,0.13332270085811615
1227,0.75,0.13330917060375214
1228,0.75,0.13329550623893738
1229,0.75,0.13328170776367188
1230,0.75,0.13326777517795563
1231,0.75,0.13325376808643341
1232,0.75,0.13324525952339172
1233,0.75,0.13322728872299194
1234,0.75,0.13321466743946075
1235,0.75,0.13320179283618927
1236,0.75,0.13318876922130585
1237,0.75,0.13317558169364929
1238,0.75,0.13316226005554199
1239,0.75,0.13314984738826752
1240,0.75,0.13313698768615723
1241,0.75,0.13312488794326782
1242,0.75,0.13311254978179932
1243,0.75,0.13310001790523529
1244,0.75,0.13308727741241455
1245,0.75,0.13307441771030426
1246,0.75,0.13306652009487152
1247,0.75,0.13305038213729858
1248,0.75,0.13303905725479126
1249,0.75,0.13302743434906006
1250,0.75,0.13301557302474976
1251,0.75,0.13300345838069916
1252,0.75,0.13301900029182434
1253,0.75,0.13297785818576813
1254,0.75,0.13301913440227509
1255,0.75,0.13304266333580017
1256,0.75,0.13304510712623596
1257,0.75,0.1330285370349884
1258,0.75,0.13299508392810822
1259,0.75,0.13294669985771179
1260,0.75,0.1329142153263092
1261,0.75,0.13290813565254211
1262,0.75,0.13290131092071533
1263,0.75,0.13289377093315125
1264,0.75,0.13288556039333344
1265,0.75,0.13287676870822906
1266,0.75,0.13286739587783813
1267,0.75,0.13285751640796661
1268,0.75,0.13284717500209808
1269,0.75,0.13283640146255493
1270,0.75,0.13282522559165955
1271,0.75,0.1328137218952179
1272,0.75,0.13280192017555237
1273,0.75,0.13278985023498535
1274,0.75,0.13277754187583923
1275,0.75,0.1327650398015976
1276,0.75,0.13275238871574402
1277,0.75,0.1327395886182785
1278,0.75,0.13272666931152344
1279,0.75,0.13271363079547882
1280,0.75,0.13270056247711182
1281,0.75,0.13268740475177765
1282,0.75,0.13267421722412109
1283,0.75,0.13266099989414215
1284,0.75,0.13264776766300201
1285,0.75,0.13263452053070068
1286,0.75,0.13262131810188293
1287,0.75,0.13260811567306519
1288,0.75,0.13259494304656982
1289,0.75,0.13258178532123566
1290,0.75,0.13256868720054626
1291,0.75,0.13255561888217926
1292,0.75,0.13254258036613464
1293,0.75,0.1325296014547348
1294,0.75,0.13252551853656769
1295,0.75,0.13251501321792603
1296,0.75,0.13249525427818298
1297,0.75,0.13248497247695923
1298,0.75,0.13247446715831757
1299,0.75,0.13246375322341919
1300,0.75,0.13245284557342529
1301,0.75,0.13244180381298065
1302,0.75,0.13243059813976288
1303,0.75,0.13241928815841675
1304,0.75,0.13240784406661987
1305,0.75,0.13239635527133942
1306,0.75,0.1323847770690918
1307,0.75,0.1323731392621994
1308,0.75,0.13236671686172485
1309,0.75,0.13235113024711609
1310,0.75,0.13234063982963562
1311,0.75,0.13233000040054321
1312,0.75,0.13231919705867767
1313,0.75,0.13230828940868378
1314,0.75,0.13229726254940033
1315,0.75,0.13228675723075867
1316,0.75,0.13227632641792297
1317,0.75,0.1322663277387619
1318,0.75,0.13225612044334412
1319,0.75,0.1322457492351532
1320,0.75,0.13223524391651154
1321,0.75,0.13222461938858032
1322,0.75,0.13221384584903717
1323,0.75,0.13220301270484924
1324,0.75,0.13219207525253296
1325,0.75,0.13218109309673309
1326,0.75,0.13217003643512726
1327,0.75,0.13216257095336914
1328,0.75,0.1321491152048111
1329,0.75,0.13213914632797241
1330,0.75,0.1321290135383606
1331,0.75,0.13211874663829803
1332,0.75,0.13210837543010712
1333,0.75,0.13209789991378784
1334,0.75,0.13209095597267151
1335,0.75,0.13207834959030151
1336,0.75,0.13206911087036133
1337,0.75,0.13205967843532562
1338,0.75,0.13205006718635559
1339,0.75,0.13204029202461243
1340,0.75,0.13203036785125732
1341,0.75,0.13202030956745148
1342,0.75,0.13201016187667847
1343,0.75,0.13199989497661591
1344,0.75,0.13198955357074738
1345,0.75,0.13197913765907288
1346,0.75,0.13196867704391479
1347,0.75,0.13195925951004028
1348,0.75,0.13194885849952698
1349,0.75,0.13193938136100769
1350,0.75,0.13192978501319885
1351,0.75,0.13192003965377808
1352,0.75,0.13191017508506775
1353,0.75,0.13190023601055145
1354,0.75,0.1318901926279068
1355,0.75,0.13188007473945618
1356,0.75,0.13187408447265625
1357,0.75,0.13186091184616089
1358,0.75,0.13185174763202667
1359,0.75,0.13184243440628052
1360,0.75,0.13183298707008362
1361,0.75,0.13182340562343597
1362,0.75,0.13181374967098236
1363,0.75,0.13180398941040039
1364,0.75,0.13179415464401245
1365,0.75,0.13178426027297974
1366,0.75,0.1317761093378067
1367,0.75,0.13176548480987549
1368,0.75,0.1317564994096756
1369,0.75,0.13174737989902496
1370,0.75,0.13173814117908478
1371,0.75,0.13172878324985504
1372,0.75,0.13171932101249695
1373,0.75,0.13170978426933289
1374,0.75,0.13170017302036285
1375,0.75,0.13169050216674805
1376,0.75,0.13168074190616608
1377,0.75,0.13167598843574524
1378,0.75,0.13166233897209167
1379,0.75,0.13165353238582611
1380,0.75,0.1316445916891098
1381,0.75,0.13163554668426514
1382,0.75,0.13162638247013092
1383,0.75,0.13161712884902954
1384,0.75,0.13160780072212219
1385,0.75,0.13159842789173126
1386,0.75,0.1315905749797821
1387,0.75,0.13158060610294342
1388,0.75,0.13157209753990173
1389,0.75,0.13156342506408691
1390,0.75,0.13155463337898254
1391,0.75,0.13154573738574982
1392,0.75,0.13153678178787231
1393,0.75,0.13152769207954407
1394,0.75,0.13151852786540985
1395,0.75,0.13150933384895325
1396,0.75,0.13150009512901306
1397,0.75,0.13149102032184601
1398,0.75,0.13148254156112671
1399,0.75,0.13147416710853577
1400,0.75,0.13147050142288208
1401,0.75,0.13147446513175964
1402,0.75,0.13150562345981598
1403,0.75,0.13152062892913818
1404,0.75,0.131519615650177
1405,0.75,0.13150429725646973
1406,0.75,0.13147619366645813
1407,0.75,0.13143694400787354
1408,0.75,0.13141787052154541
1409,0.75,0.13141429424285889
1410,0.75,0.13141018152236938
1411,0.75,0.1314055323600769
1412,0.75,0.13140037655830383
1413,0.75,0.13139474391937256
1414,0.75,0.13138866424560547
1415,0.75,0.13138213753700256
1416,0.75,0.13137525320053101
1417,0.75,0.1313679963350296
1418,0.75,0.13136044144630432
1419,0.75,0.13135260343551636
1420,0.75,0.1313444972038269
1421,0.75,0.13133618235588074
1422,0.75,0.13132765889167786
1423,0.75,0.13131897151470184
1424,0.75,0.13131013512611389
1425,0.75,0.13130119442939758
1426,0.75,0.13129213452339172
1427,0.75,0.1312829852104187
1428,0.75,0.13127376139163971
1429,0.75,0.13126447796821594
1430,0.75,0.13125519454479218
1431,0.75,0.13124585151672363
1432,0.75,0.13123650848865509
1433,0.75,0.13122713565826416
1434,0.75,0.13121777772903442
1435,0.75,0.13120844960212708
1436,0.75,0.13119909167289734
1437,0.75,0.13118979334831238
1438,0.75,0.13118049502372742
1439,0.75,0.13117125630378723
1440,0.75,0.13116201758384705
1441,0.75,0.13115283846855164
1442,0.75,0.13114367425441742
1443,0.75,0.13113453984260559
1444,0.75,0.13112546503543854
1445,0.75,0.13111642003059387
1446,0.75,0.13110741972923279
1447,0.75,0.13110820949077606
1448,0.75,0.13109077513217926
1449,0.75,0.13108301162719727
1450,0.75,0.13107515871524811
1451,0.75,0.1310671865940094
1452,0.75,0.1310591995716095
1453,0.75,0.13105112314224243
1454,0.75,0.13104301691055298
1455,0.75,0.13103486597537994
1456,0.75,0.1310320645570755
1457,0.75,0.13102027773857117
1458,0.75,0.13101300597190857
1459,0.75,0.1310063898563385
1460,0.75,0.13099958002567291
1461,0.75,0.13099262118339539
1462,0.75,0.13098549842834473
1463,0.75,0.13097825646400452
1464,0.75,0.13097088038921356
1465,0.75,0.13096340000629425
1466,0.75,0.13095584511756897
1467,0.75,0.13094818592071533
1468,0.75,0.13094048202037811
1469,0.75,0.13093270361423492
1470,0.75,0.13092489540576935
1471,0.75,0.1309170126914978
1472,0.75,0.13090908527374268
1473,0.75,0.13090117275714874
1474,0.75,0.13089323043823242
1475,0.75,0.13088525831699371
1476,0.75,0.13087725639343262
1477,0.75,0.13086926937103271
1478,0.75,0.13086128234863281
1479,0.75,0.13085734844207764
1480,0.75,0.1308472752571106
1481,0.75,0.13083985447883606
1482,0.75,0.13083337247371674
1483,0.75,0.13082674145698547
1484,0.75,0.13081997632980347
1485,0.75,0.13081307709217072
1486,0.75,0.13080607354640961
1487,0.75,0.13079899549484253
1488,0.75,0.13079181313514709
1489,0.75,0.13078457117080688
1490,0.75,0.13077723979949951
1491,0.75,0.13076986372470856
1492,0.75,0.13076244294643402
1493,0.75,0.1307549774646759
1494,0.75,0.1307474672794342
1495,0.75,0.13073994219303131
1496,0.75,0.13073235750198364
1497,0.75,0.13072480261325836
1498,0.75,0.13071723282337189
1499,0.75,0.13070961833000183
1500,0.75,0.13070201873779297
1501,0.75,0.13069950044155121
1502,0.75,0.1306895911693573
1503,0.75,0.13068163394927979
1504,0.75,0.13067547976970673
1505,0.75,0.13066917657852173
1506,0.75,0.13066272437572479
1507,0.75,0.13065615296363831
1508,0.75,0.13064950704574585
1509,0.75,0.13064275681972504
1510,0.75,0.13063593208789825
1511,0.75,0.13062901794910431
1512,0.75,0.13062204420566559
1513,0.75,0.13061502575874329
1514,0.75,0.13060794770717621
1515,0.75,0.13060083985328674
1516,0.75,0.1305936872959137
1517,0.75,0.13058651983737946
1518,0.75,0.13057932257652283
1519,0.75,0.130572110414505
1520,0.75,0.13056488335132599
1521,0.75,0.13055764138698578
1522,0.75,0.13055039942264557
1523,0.75,0.1305452287197113
1524,0.75,0.13053670525550842
1525,0.75,0.13053017854690552
1526,0.75,0.13052357733249664
1527,0.75,0.13051688671112061
1528,0.75,0.13051016628742218
1529,0.75,0.13050340116024017
1530,0.75,0.13049657642841339
1531,0.75,0.13049231469631195
1532,0.75,0.13048365712165833
1533,0.75,0.13047745823860168
1534,0.75,0.13047114014625549
1535,0.75,0.13046476244926453
1536,0.75,0.13045832514762878
1537,0.75,0.13045179843902588
1538,0.75,0.13044524192810059
1539,0.75,0.13043859601020813
1540,0.75,0.13043193519115448
1541,0.75,0.13042522966861725
1542,0.75,0.13041849434375763
1543,0.75,0.13041174411773682
1544,0.75,0.13040846586227417
1545,0.75,0.13039892911911011
1546,0.75,0.13039283454418182
1547,0.75,0.13038662075996399
1548,0.75,0.13038036227226257
1549,0.75,0.13037402927875519
1550,0.75,0.13036927580833435
1551,0.75,0.13036215305328369
1552,0.75,0.13035653531551361
1553,0.75,0.13035078346729279
1554,0.75,0.1303449273109436
1555,0.75,0.13033898174762726
1556,0.75,0.13033291697502136
1557,0.75,0.1303267776966095
1558,0.75,0.13032057881355286
1559,0.75,0.13031432032585144
1560,0.75,0.13030798733234406
1561,0.75,0.13030163943767548
1562,0.75,0.13029521703720093
1563,0.75,0.13028879463672638
1564,0.75,0.13028231263160706
1565,0.75,0.13027583062648773
1566,0.75,0.13026931881904602
1567,0.75,0.13026279211044312
1568,0.75,0.13025623559951782
1569,0.75,0.13025230169296265
1570,0.75,0.13024388253688812
1571,0.75,0.13023798167705536
1572,0.75,0.13023200631141663
1573,0.75,0.13022598624229431
1574,0.75,0.13021989166736603
1575,0.75,0.13021376729011536
1576,0.75,0.13020758330821991
1577,0.75,0.1302029937505722
1578,0.75,0.13019585609436035
1579,0.75,0.13019022345542908
1580,0.75,0.13018451631069183
1581,0.75,0.13017871975898743
1582,0.75,0.13017287850379944
1583,0.75,0.13016694784164429
1584,0.75,0.13016098737716675
1585,0.75,0.13015496730804443
1586,0.75,0.13014890253543854
1587,0.75,0.13014280796051025
1588,0.75,0.13013666868209839
1589,0.75,0.13013052940368652
1590,0.75,0.13012436032295227
1591,0.75,0.13012145459651947
1592,0.75,0.13011267781257629
1593,0.75,0.13010710477828979
1594,0.75,0.13010144233703613
1595,0.75,0.1300957202911377
1596,0.75,0.13008993864059448
1597,0.75,0.13008411228656769
1598,0.75,0.13007822632789612
1599,0.75,0.13007232546806335
1600,0.75,0.13006637990474701
1601,0.75,0.13006153702735901
1602,0.75,0.13005509972572327
1603,0.75,0.13004970550537109
1604,0.75,0.13004422187805176
1605,0.75,0.13003867864608765
1606,0.75,0.13003307580947876
1607,0.75,0.1300273984670639
1608,0.75,0.13002169132232666
1609,0.75,0.13003042340278625
1610,0.75,0.13003157079219818
1611,0.75,0.13006399571895599
1612,0.75,0.1300828754901886
1613,0.75,0.13008944690227509
1614,0.75,0.13008488714694977
1615,0.75,0.13007037341594696
1616,0.75,0.13004708290100098
1617,0.75,0.13001608848571777
1618,0.75,0.12998116016387939
1619,0.75,0.12997911870479584
1620,0.75,0.12997671961784363
1621,0.75,0.12997396290302277
1622,0.75,0.12997087836265564
1623,0.75,0.12996743619441986
1624,0.75,0.12996369600296021
1625,0.75,0.12995965778827667
1626,0.75,0.12995535135269165
1627,0.75,0.12995082139968872
1628,0.75,0.1299460232257843
1629,0.75,0.12994106113910675
1630,0.75,0.12993589043617249
1631,0.75,0.12993055582046509
1632,0.75,0.12992510199546814
1633,0.75,0.12991949915885925
1634,0.75,0.1299138069152832
1635,0.75,0.12990804016590118
1636,0.75,0.12990216910839081
1637,0.75,0.12989623844623566
1638,0.75,0.12989026308059692
1639,0.75,0.12988424301147461
1640,0.75,0.1298782080411911
1641,0.75,0.12987214326858521
1642,0.75,0.12986607849597931
1643,0.75,0.12985998392105103
1644,0.75,0.12985390424728394
1645,0.75,0.12984782457351685
1646,0.75,0.12984175980091095
1647,0.75,0.12983572483062744
1648,0.75,0.12982967495918274
1649,0.75,0.12982366979122162
1650,0.75,0.12981767952442169
1651,0.75,0.12981170415878296
1652,0.75,0.12980575859546661
1653,0.75,0.12979982793331146
1654,0.75,0.1297939270734787
1655,0.75,0.12978804111480713
1656,0.75,0.12978222966194153
1657,0.75,0.12977640330791473
1658,0.75,0.12977059185504913
1659,0.75,0.12976484000682831
1660,0.75,0.12975910305976868
1661,0.75,0.12975361943244934
1662,0.75,0.12974831461906433
1663,0.75,0.12974318861961365
1664,0.75,0.12973804771900177
1665,0.75,0.12973342835903168
1666,0.75,0.12972874939441681
1667,0.75,0.12972396612167358
1668,0.75,0.12971913814544678
1669,0.75,0.129714235663414
1670,0.75,0.12970927357673645
1671,0.75,0.12970426678657532
1672,0.75,0.12969918549060822
1673,0.75,0.12969408929347992
1674,0.75,0.12968894839286804
1675,0.75,0.12968377768993378
1676,0.75,0.12967890501022339
1677,0.75,0.12967413663864136
1678,0.75,0.12966956198215485
1679,0.75,0.12966492772102356
1680,0.75,0.12966020405292511
1681,0.75,0.12965543568134308
1682,0.75,0.12965059280395508
1683,0.75,0.1296457052230835
1684,0.75,0.12964075803756714
1685,0.75,0.12963578104972839
1686,0.75,0.12963077425956726
1687,0.75,0.12962573766708374
1688,0.75,0.12962068617343903
1689,0.75,0.12961558997631073
1690,0.75,0.12961047887802124
1691,0.75,0.12960538268089294
1692,0.75,0.12960025668144226
1693,0.75,0.12959513068199158
1694,0.75,0.12959100306034088
1695,0.75,0.1295853853225708
1696,0.75,0.12958075106143951
1697,0.75,0.12957605719566345
1698,0.75,0.12957130372524261
1699,0.75,0.12956653535366058
1700,0.75,0.12956169247627258
1701,0.75,0.12955683469772339
1702,0.75,0.12955197691917419
1703,0.75,0.12954705953598022
1704,0.75,0.12954410910606384
1705,0.75,0.12953774631023407
1706,0.75,0.12953329086303711
1707,0.75,0.12952876091003418
1708,0.75,0.12952417135238647
1709,0.75,0.12951955199241638
1710,0.75,0.12951488792896271
1711,0.75,0.12951016426086426
1712,0.75,0.12950542569160461
1713,0.75,0.12950065732002258
1714,0.75,0.12949585914611816
1715,0.75,0.12949103116989136
1716,0.75,0.12948620319366455
1717,0.75,0.12948176264762878
1718,0.75,0.12947702407836914
1719,0.75,0.12947262823581696
1720,0.75,0.12946817278862
1721,0.75,0.12946368753910065
1722,0.75,0.12945912778377533
1723,0.75,0.12945455312728882
1724,0.75,0.12944993376731873
1725,0.75,0.12944528460502625
1726,0.75,0.12944060564041138
1727,0.75,0.12943589687347412
1728,0.75,0.12943118810653687
1729,0.75,0.12942644953727722
1730,0.75,0.129423588514328
1731,0.75,0.12941747903823853
1732,0.75,0.1294131726026535
1733,0.75,0.1294088214635849
1734,0.75,0.12940442562103271
1735,0.75,0.12939998507499695
1736,0.75,0.12939548492431641
1737,0.75,0.12939098477363586
1738,0.75,0.12938643991947174
1739,0.75,0.12938186526298523
1740,0.75,0.12937727570533752
1741,0.75,0.12937268614768982
1742,0.75,0.12936919927597046
1743,0.75,0.12936392426490784
1744,0.75,0.12935972213745117
1745,0.75,0.12935549020767212
1746,0.75,0.12935119867324829
1747,0.75,0.12934686243534088
1748,0.75,0.12934249639511108
1749,0.75,0.12933808565139771
1750,0.75,0.12933364510536194
1751,0.75,0.12932917475700378
1752,0.75,0.12932468950748444
1753,0.75,0.12932018935680389
1754,0.75,0.12931564450263977
1755,0.75,0.12931248545646667
1756,0.75,0.1293070912361145
1757,0.75,0.129302978515625
1758,0.75,0.12929882109165192
1759,0.75,0.12929460406303406
1760,0.75,0.129290372133255
1761,0.75,0.12928609549999237
1762,0.75,0.12928177416324615
1763,0.75,0.12927742302417755
1764,0.75,0.12927305698394775
1765,0.75,0.12926866114139557
1766,0.75,0.12926426529884338
1767,0.75,0.12926001846790314
1768,0.75,0.12925590574741364
1769,0.75,0.12925191223621368
1770,0.75,0.12924784421920776
1771,0.75,0.12924376130104065
1772,0.75,0.12923960387706757
1773,0.75,0.12923543155193329
1774,0.75,0.12923119962215424
1775,0.75,0.12922695279121399
1776,0.75,0.12922270596027374
1777,0.75,0.12921839952468872
1778,0.75,0.1292140930891037
1779,0.75,0.12920975685119629
1780,0.75,0.12920543551445007
1781,0.75,0.12920376658439636
1782,0.75,0.12919721007347107
1783,0.75,0.12919327616691589
1784,0.75,0.12918931245803833
1785,0.75,0.1291852742433548
1786,0.75,0.12918120622634888
1787,0.75,0.12917712330818176
1788,0.75,0.12917299568653107
1789,0.75,0.12916883826255798
1790,0.75,0.12916466593742371
1791,0.75,0.12916046380996704
1792,0.75,0.12915812432765961
1793,0.75,0.12915262579917908
1794,0.75,0.12914891541004181
1795,0.75,0.12914514541625977
1796,0.75,0.12914131581783295
1797,0.75,0.12913745641708374
1798,0.75,0.12913352251052856
1799,0.75,0.12912957370281219
1800,0.75,0.12912556529045105
1801,0.75,0.12912154197692871
1802,0.75,0.12911747395992279
1803,0.75,0.12911342084407806
1804,0.75,0.12910932302474976
1805,0.75,0.12910521030426025
1806,0.75,0.12910108268260956
1807,0.75,0.12909913063049316
1808,0.75,0.12909324467182159
1809,0.75,0.12908950448036194
1810,0.75,0.1290857195854187
